work_id,isbn,isbn13,original_title,author,original_publication_year,num_pages,description,genres,image_url,reviews_count,text_reviews_count,5_star_ratings,4_star_ratings,3_star_ratings,2_star_ratings,1_star_ratings,ratings_count,avg_rating,similar_books
1408034,743457269,9780743457262.0,A Knight in Shining Armor,Jude Deveraux,1989,464.0,"Special Edition: Includes new material and an afterword by the author.
New York Timesbestselling author Jude Deveraux will capture your heart with signature classic novel, a time-travel romance featuring a present-day heroine and a dashing hero from the sixteenth century!
Once upon a time... as a fair maiden lay weeping upon a cold tombstone, her heartfelt desire was suddenly made real before her: tall, broad of shoulder, attired in gleaming silver and gold, her knight in shining armor had come to rescue his damsel in distress...
Abandoned by a cruel fate, lovely Dougless Montgomery lies weeping upon a cold tombstone in an English church. Suddenly, the most extraordinary man appears. It is Nicholas Stafford, Earl of Thornwyck...and according to his tombstone he died in 1564!
Drawn to his side by a bond so sudden and compelling it overshadows reason, Dougless knows that Nicholas is nothing less than a miracle: a man who does not seek to change her, who finds her perfect, fascinating, just as she is. What Dougless never imagined was how strong the chains are that tie them to the past...or the grand adventure that lay before them.","romance, history, historical fiction, biography, fiction, fantasy, paranormal, mystery, thriller, crime",https://images.gr-assets.com/books/1330613623m/73385.jpg,43674,1912,14885,8532,4383,1131,514,29445,4.2,"3734, 776433, 1197159"
2113248,451210859,9780451210852.0,The Drawing of the Three,Stephen King,1987,463.0,"In 1978, Stephen King introduced the world to the last gunslinger, Roland of Gilead. Nothing has been the same since. More than twenty years later, the quest for the Dark Tower continues to take readers on a wildly epic ride. Through parallel worlds and across time, Roland must brave desolate wastelands and endless deserts, drifting into the unimaginable and the familiar. A classic tale of colossal scope--crossing over terrain from The Stand, The Eyes of the Dragon, Insomnia, The Talisman, Black House, Hearts in Atlantis, 'Salem's Lot, and other familiar King haunts--the adventure takes hold with the turn of each page.
And the tower awaits....
The Second Volume in the Epic Dark Tower Series...
The Drawing of the Three
While pursuing his quest for the Dark Tower through a world that is a nightmarishly distorted mirror image of our own, Roland is drawn through a mysterious door that brings him into contemporary America.
Here he links forces with the defiant young Eddie Dean, and with the beautiful, brilliant, and brave Odetta Holmes, in a savage struggle against underworld evil and otherworldly enemies.
Once again, Stephen King has masterfully interwoven dark, evocative fantasy and icy realism.","fantasy, paranormal, fiction, mystery, thriller, crime",https://images.gr-assets.com/books/1370918050m/5094.jpg,232968,5714,73114,61853,23862,4473,1097,164399,4.2,"6396466, 955346, 6298472, 6591373, 819104"
1383900,553283685,9780553283686.0,Hyperion,Dan Simmons,1989,482.0,"On the world called Hyperion, beyond the law of the Hegemony of Man, there waits the creature called the Shrike. There are those who worship it. There are those who fear it. And there are those who have vowed to destroy it. In the Valley of the Time Tombs, where huge, brooding structures move backward through time, the Shrike waits for them all. On the eve of Armageddon, with the entire galaxy at war, seven pilgrims set forth on a final voyage to Hyperion seeking the answers to the unsolved riddles of their lives. Each carries a desperate hope--and a terrible secret. And one may hold the fate of humanity in his hands.
A stunning tour de force filled with transcendent awe and wonder, Hyperionis a masterwork of science fiction that resonates with excitement and invention, the first volume in a remarkable new science fiction epic by the multiple-award-winning author of The Hollow Man
From the Paperback edition.","fiction, fantasy, paranormal",https://images.gr-assets.com/books/1405546838m/77566.jpg,239558,5882,65296,42336,18770,5616,2328,134346,4.2,"55573, 44507, 1270006, 1494156, 47562, 348798, 47428, 1668837, 6163095, 3024029, 522872, 2095852, 743090, 40578"
1065465,679728759,9780679728757.0,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,1985,337.0,"An epic novel of the violence and depravity that attended America's westward expansion, Blood Meridian brilliantly subverts the conventions of the Western novel and the mythology of the ""wild west."" Based on historical events that took place on the Texas-Mexico border in the 1850s, it traces the fortunes of the Kid, a fourteen-year-old Tennesseean who stumbles into the nightmarish world where Indians are being murdered and the market for their scalps is thriving.
Publisher's Note:The 25th Anniversary Edition has been reset, causing the text to reflow. Page references based on earlier editions will no longer apply, so Vintage Books has compiled the following chart as a conversion aid. Download the chart by copying and pasting the following link into your browser:
http://knopfdoubleday.com/marketing/B...","fiction, history, historical fiction, biography, romance",https://images.gr-assets.com/books/1453995760m/394535.jpg,167704,7469,41047,22901,11172,4527,1929,81576,4.2,"866393, 2287950, 1222661"
1104159,156389341X,9781563893414.0,Batman: The Dark Knight Returns,Frank Miller,1986,197.0,"This masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley, writer/artist Frank Miller completely reinvents the legend of Batman in his saga of a near-future Gotham City gone to rot, ten years after the Dark Knight's retirement.
Crime runs rampant in the streets, and the man who was Batman is still tortured by the memories of his parents' murders. As civil society crumbles around him, Bruce Wayne's long-suppressed vigilante side finally breaks free of its self-imposed shackles.
The Dark Knight returns in a blaze of fury, taking on a whole new generation of criminals and matching their level of violence. He is soon joined by this generation's Robin--a girl named Carrie Kelley, who proves to be just as invaluable as her predecessors.
But can Batman and Robin deal with the threat posed by their deadliest enemies, after years of incarceration have made them into perfect psychopaths? And more important, can anyone survive the coming fallout of an undeclared war between the superpowers--or a clash of what were once the world's greatest superheroes?
Over fifteen years after its debut, Batman: The Dark Knight Returnsremains an undisputed classic and one of the most influential stories ever told in the comics medium.
Collecting Batman: The Dark Knight Returns#1-4","comics, graphic, fiction, fantasy, paranormal, mystery, thriller, crime, young-adult",https://images.gr-assets.com/books/1327892039m/59960.jpg,210897,2907,75167,42995,18748,5141,3367,145418,4.2,"680248, 1807553, 551787, 103163, 1950026, 1330999"
3245791,067173783X,9780671737832.0,The Lion's Lady,Julie Garwood,1988,360.0,"Christina Bennett had taken London society by storm. The ravishing beauty guarded the secret of her mysterious past until the night Lyon, Marquis of Lyonwood, stole a searching, sensuous kiss. An arrogant nobleman with a pirate's passions, he tasted the wild fire smoldering beneath Christina's cool charm and swore to possess her...
But the feisty and defiant Christina would not be so easily conquered. Mistress of her heart and of her fortune, she resisted Lyon's sensuous caresses. She dared not surrender to his love...for then, she must also forsake her precious secret...and her promised destiny!","history, historical fiction, biography, romance, fiction, mystery, thriller, crime",https://images.gr-assets.com/books/1348750925m/107783.jpg,25237,584,7556,6035,3169,596,126,17482,4.2,"943447, 124838, 6447962, 2556108, 2524956, 106381, 6013659"
390332,812508440,9780812508444.0,The White Rose,Glen Cook,1985,317.0,"She is the last hope of good in the war against the evil sorceress known as the Lady. From a secret base on the Plains of Fear, where even the Lady hesitates to go, the Black Company, once in service to the Lady, now fights to bring victory to the White Rose. But now an even greater evil threatens the world. All the great battles that have gone before will seem a skirmishes when the Dominator rises from the grave.","fantasy, paranormal, fiction, romance",https://images.gr-assets.com/books/1327901074m/400906.jpg,16798,309,5017,5215,1971,267,60,12530,4.2,"20230, 812258"
1808918,671697994,9780671697990.0,Brothers in Arms,Lois McMaster Bujold,1989,338.0,"In the wake of unexpected planetary peace and the disappearance of the Dendarii payroll, mercenary captain Miles Naismith attempts to discover the link between the insufferable Captain Galeni and the Komarran rebel expatriates. Reissue. AB.","fiction, fantasy, paranormal, romance, mystery, thriller, crime",https://images.gr-assets.com/books/1353351698m/296182.jpg,15495,383,4646,5232,1826,157,25,11886,4.2,1074078
1424362,671737821,9780671737825.0,Honor's Splendour,Julie Garwood,1987,374.0,"This classic medieval romance from New York Times bestselling author Julie Garwood is a fan favorite--a beautiful lady needs rescue from a knight in shining armor, and gets an alpha warrior instead.
In the feuding English court, gentle Lady Madelyne suffered the cruel whims of her ruthless brother, Baron Louddon. Then, in vengeance for a bitter crime, Baron Duncan of Wexton--the Wolf--unleashed his warriors against Louddon. Exquisite Madelyne was the prize he catured...but when he gazed upon the proud beauty, he pledged to protect her with his life. In his rough-hewn castle, Duncan proved true to his honor. But when at last their noble passion conquered them both, she surrendered with all her soul. Now, for love, Madelyne would stand fast...as bravely as her Lord, the powerful Wolf who fought for...Honor's Splendour.","history, historical fiction, biography, romance, fiction",https://images.gr-assets.com/books/1313525352m/107774.jpg,32360,715,10895,8250,3911,628,170,23854,4.2,"3754715, 1814114, 679378, 439559, 1299871"
834071,886773784,9780886773786.0,Arrows of the Queen (Heralds of Valdemar #1),Mercedes Lackey,1987,,"A KINGDOM IMPERILED!
Chosen by the Companion Rolan, a mystical horse-like being with powers beyond imagining, Talia, once a run-away, has now become a trainee Herald, destined to become one of the Queen's own elite guard. For Talia has certain awakening talents of the mind that only a Companion like Rolan can truly sense.
But as Talia struggles to master her unique abilities, time is running out. For conspiracy is brewing in Valdemar, a deadly treason which could destroy Queen and kingdom. Opposed by unknown enemies capable of both diabolical magic and treacherous assassination, the Queen must turn to Talia and the Heralds for aid in protecting the realm and insuring the future of the Queen's heir, a child already in danger of becoming bespelled by the Queen's own foes!","fantasy, paranormal, fiction, young-adult, romance",https://images.gr-assets.com/books/1296358547m/13986.jpg,43280,815,12328,9529,5039,937,280,28113,4.2,92798
2558293,345468643,9780345468642.0,Pawn of Prophecy,David Eddings,1982,,"A magnificent epic set against a history of seven thousand years of the struggles of Gods and Kings and men - of strange lands and events - of fate and a prophecy that must be fulfilled!
THE BELGARIAD
Long ago, so the Storyteller claimed, the evil God Torak sought dominion and drove men and Gods to war. But Belgarath the Sorcerer led men to reclaim the Orb that protected men of the West. So long as it lay at Riva, the prophecy went, men would be safe.
But that was only a story, and Garion did not believe in magic dooms, even though the dark man without a shadow had haunted him for years.
Brought up on a quiet farm by his Aunt Pol, how could he know that the Apostate planned to wake dread Torak, or that he would be led on a quest of unparalleled magic and danger by those he loved - but did not know?
For a while his dreams of innocence were safe, untroubled by knowledge of his strange heritage. For a little while...
THUS BEGINS BOOK ONE OF THE BELGARIAD","fantasy, paranormal, fiction, young-adult, children",https://images.gr-assets.com/books/1391346857m/44659.jpg,111019,2284,32834,26220,13113,2779,778,75724,4.2,"1000406, 1805413"
1249788,141311371,9780141311371.0,The BFG,Roald Dahl,1982,195.0,"Captured by a giant! The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, the Fleshlumpeater, the Bonecruncher, or any of the other giants-rather than the BFG-she would have soon become breakfast.
When Sophie hears that they are flush-bunking off in England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!","children, fantasy, paranormal, fiction, young-adult",https://images.gr-assets.com/books/1327872673m/6319.jpg,393796,8178,129072,88498,43650,8210,3192,272622,4.2,551030
3230346,886773520,9780886773526.0,Magic's Pawn,Mercedes Lackey,1989,349.0,"Mage-Craft--
Though Vanyel has been born with near-legendary abilities to work both Herald and Mage magic, he wants no part of such things. Nor does he seek a warrior's path, wishing instead to become a Bard. Yet such talent as his if left untrained may prove a menace not only to Vanyel but to others as well. So he is sent to be fostered with his aunt, Savil, one of the famed Herald-Mages of Valdemar.
But, strong-willed and self-centered, Vanyel is a challenge which even Savil can not master alone. For soon he will become the focus of frightening forces, lending his raw magic to a spell that unleashes terrifying wyr-hunters on the land. And by the time Savil seeks the assistance of a Shin'a'in Adept, Vanyel's wild talent may have already grown beyond anyone's ability to contain, placing Vanyel, Savil, and Valdemar itself in desperate peril...","fantasy, paranormal, fiction, romance, young-adult",https://images.gr-assets.com/books/1345854036m/28759.jpg,30582,654,10054,6460,3256,761,280,20811,4.2,"2496, 13656455, 3271454, 16187295"
27713,1892391201,9781892391209.0,Her Smoke Rose Up Forever,James Tiptree Jr.,1990,508.0,"These 18 darkly complex short stories and novellas touch upon human nature and perception, metaphysics and epistemology, and gender and sexuality, foreshadowing a world in which biological tendencies bring about the downfall of humankind. Revisions from the author's notes are included, allowing a deeper view into her world and a better understanding of her work. The Nebula Award-winning short story Love Is the Plan, the Plan Is Death, the Hugo Award-winning novella The Girl Who Was Plugged In, and the Hugo and Nebula Award-winning novella Houston, Houston, Do You Read? are included.
The stories of Alice Sheldon, who wrote as James Tiptree Jr. ( Up the Walls of the World ) until her death in 1987, have been heretofore available mostly in out-of-print collections. Thus the 18 accomplished stories here will be welcomed by new readers and old fans. ''The Screwfly Solution'' describes a chilling, elegant answer to the population problem. In ''Love Is the Plan the Plan Is Death,'' the title tells the tale--species survival insured by imprinted drives--but the story's force is in its exquisite, lyrical prose and its suggestion that personal uniqueness is possible even within biological imperatives. ''The Girl Who Was Plugged In'' is a future boy-meets-girl story with a twist unexpected by the players. ''The Women Men Don't See '' displays Tiptree's keen insight and ability to depict singularity within the ordinary. In Hugo and Nebula award-winning ''Houston, Houston, Do You Read?'' astronauts flying by the sun slip forward 500 years and encounter a culture that successfully questions gender roles in ours.
Contents
Introduction by Michael Swanwick
The Last Flight of Doctor Ain
The Screwfly Solution
And I Awoke and Found Me Here on the Cold Hill's Side
The Girl Who Was Plugged In
The Man Who Walked Home
And I Have Come Upon This Place by Lost Ways
The Women Men Don't See
Your Faces, O My Sisters! Your Faces Filled of Light!
Houston, Houston, Do You Read?
With Delicate Mad Hands
A Momentary Taste of Being
We Who Stole the Dream
Her Smoke Rose Up Forever
Love Is the Plan the Plan Is Death
On the Last Afternoon
She Waits for All Men Born
Slow Music
And So On, and So On","fiction, fantasy, paranormal",https://images.gr-assets.com/books/1395145994m/27059.jpg,12015,305,1305,930,370,98,48,2751,4.2,"1607617, 2640708, 1188455, 216334"
1003876,688163653,9780688163655.0,The Lives of Christopher Chant,Diana Wynne Jones,1988,240.0,"His father and uncles are enchanters, his mother a powerful sorceress, yet nothing seems magical about Christopher Chant except his dreams. Night after night, he climbs through the formless Place Between and visits marvelous lands he calls the Almost Anywheres. Then Christopher discovers that he can bring real, solid things back from his dreams. Others begin to recognize the extent of his powers, and they issue an order that turns Christopher's life upside down: Go to Chrestomanci Castle to train to be the controller of all the world's magic.","fantasy, paranormal, fiction, children, young-adult, history, historical fiction, biography",https://images.gr-assets.com/books/1356549015m/519933.jpg,26348,440,8345,6697,2951,405,147,18545,4.2,"3056586, 1358831"
280180,441009913,9780441009916.0,Agent of Change,Sharon Lee,1988,320.0,"Two tough-but-tender characters with a bright future--if they live that long.
Terran Miri Robertson was a mercenary, but she retired to a cushy job as a private bodyguard. What she didn't know what that her client had powerful enemies. Now he's dead, and they're after her.","fiction, romance, fantasy, paranormal",https://images.gr-assets.com/books/1309212303m/288771.jpg,4989,189,1458,1084,512,112,60,3226,4.2,"342952, 2776, 18158616, 13298586"
2873330,1551665743,9781551665740.0,Mackenzie's Mountain,Linda Howard,1989,256.0,"A small Wyoming town is about to learn a few lessons from a new schoolteacher with the courage to win the heart of a man who swore he had nothing to give....
Mary Elizabeth Potter is a self-appointed spinster with no illusions about love. But she is a good teacher and she wants Wolf Mackenzie's son back in school. And after one heated confrontation with the boy s father, she knows father and son have changed her life forever.
Still paying for a crime he didn't commit, Wolf Mackenzie has a chip on his shoulder the size of Wyoming. But prim-and-proper Mary Elizabeth Potter doesn't see Wolf as the dangerous half-breed the town has branded him. Somehow she sees him as a good, decent, honest man. A man who could love...
Wolf's not sure he or the town of Ruth, Wyoming is ready for the taming of Wolf Mackenzie.","romance, mystery, thriller, crime, fiction, history, historical fiction, biography, children",https://images.gr-assets.com/books/1360541387m/662323.jpg,19933,510,6209,4303,2209,487,169,13377,4.2,"13110467, 3754715, 1814114"
1312477,553381547,9780553381542.0,The Prince of Tides,Pat Conroy,1986,679.0,"Pat Conroy has created a huge, brash thunderstorm of a novel, stinging with honesty and resounding with drama. Spanning forty years, this is the story of turbulent Tom Wingo, his gifted and troubled twin sister Savannah, and their struggle to triumph over the dark and tragic legacy of the extraordinary family into which they were born.
Filled with the vanishing beauty of the South Carolina low country as well as the dusty glitter of New York City, The Prince of Tidesis Pat Conroy at his very best.","romance, fiction, history, historical fiction, biography, mystery, thriller, crime",https://images.gr-assets.com/books/1320541074m/16735.jpg,205605,3560,79546,55791,24610,5466,2191,167604,4.2,"1070136, 2912834, 2129359"
46575,452284694,9780452284692.0,The Gunslinger,Stephen King,1982,231.0,"Beginning with a short story appearing in The Magazine of Fantasy and Science Fictionin 1978, the publication of Stephen King's epic work of fantasy -- what he considers to be a single long novel and his magnum opus -- has spanned a quarter of a century.
Set in a world of extraordinary circumstances, filled with stunning visual imagery and unforgettable characters, The Dark Towerseries is King's most visionary feat of storytelling, a magical mix of science fiction, fantasy, and horror that may well be his crowning achievement.
Book I
In The Gunslinger(originally published in 1982), King introduces his most enigmatic hero, Roland Deschain of Gilead, the Last Gunslinger. He is a haunting, solitary figure at first, on a mysterious quest through a desolate world that eerily mirrors our own. Pursuing the man in black, an evil being who can bring the dead back to life, Roland is a good man who seems to leave nothing but death in his wake.
This new edition of The Gunslingerhas been revised and expanded throughout by King, with new story material, in addition to a new introduction and foreword. It also includes four full-color illustrations in the hardcover and trade paperback formats.","fantasy, paranormal, fiction, mystery, thriller, crime",https://images.gr-assets.com/books/1375776480m/43615.jpg,597693,14166,152326,118547,77561,25800,10618,384852,4.0,"955346, 390332, 2947187"
3376836,345370775,9780345370778.0,Jurassic Park,Michael Crichton,1990,399.0,"A billionaire has created a technique to clone dinosaurs. From the DNA that his crack team of scientists extract, he is able to grow the dinosaurs in his laboratories and lock them away on an island behind electric fences, creating a sort of theme park. He asks a group of scientists from several different fields to come and view the park, but something goes terribly wrong when a worker on the island turns traitor and shuts down the power.
Cover illustration by Chip Kidd.","fiction, mystery, thriller, crime, fantasy, paranormal, young-adult",https://images.gr-assets.com/books/1344371661m/6424171.jpg,830197,8396,235995,235415,139776,34445,15841,661472,4.0,"1882596, 397139, 2318370, 2416056, 22533, 3419"
194190,60855924,9780060855925.0,The Colour of Magic,Terry Pratchett,1983,228.0,"Terry Pratchett's profoundly irreverent, bestselling novels have garnered him a revered position in the halls of parody next to the likes of Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.
The Color of Magicis Terry Pratchett's maiden voyage through the now-legendary land of Discworld. This is where it all begins -- with the tourist Twoflower and his wizard guide, Rincewind.
On a world supported on the back of a giant turtle (sex unknown), a gleeful, explosive, wickedly eccentric expedition sets out. There's an avaricious but inept wizard, a naive tourist whose luggage moves on hundreds of dear little legs, dragons who only exist if you believe in them, and of course THE EDGE of the planet...","fantasy, paranormal, fiction, comics, graphic, young-adult",https://images.gr-assets.com/books/1407111017m/34497.jpg,370017,6738,81553,83463,51700,11831,3740,232287,4.0,"106003, 2960376, 1805413, 357364"
583611,60855908,9780060855901.0,Equal Rites,Terry Pratchett,1987,228.0,"On Discworld, a dying wizard tries to pass on his powers to an eighth son of an eighth son, who is just at that moment being born. The fact that the son is actually a daughter is discovered just a little too late. The town witch insists on turning the baby into a perfectly normal witch, thus mending the magical damage of the wizard's mistake. But now the young girl will be forced to penetrate the inner sanctum of the Unseen University--and attempt to save the world with one well-placed kick in some enchanted shins! Reissue.","fantasy, paranormal, fiction, comics, graphic, young-adult",https://images.gr-assets.com/books/1407706800m/34507.jpg,145799,2751,34167,41974,24834,3726,698,105399,4.0,357364
1093522,61002828,9780061002823.0,The Hellbound Heart,Clive Barker,1986,164.0,"Clive Barker is widely acknowledged as the master of nerve-shattering horror. The Hellbound Heart is one of his best, one of the most dead-frightening stories you are likely to ever read, a story of the human heart and all the great terrors and ecstasies within.
At last he had solved the puzzle of Lemarchand's box. He was standing on the threshold of a world of heightened sensations. In moments the Cenobites - who had dedicated an eternity to the pursuit of sensuality - would be here. They would reveal dark secrets that would transform him forever.","fiction, fantasy, paranormal, mystery, thriller, crime",https://images.gr-assets.com/books/1327312426m/52635.jpg,47817,1205,10225,11022,6288,1136,355,29026,4.0,"584847, 804298, 1204376"
2753173,99448769,9780099448761.0,"dansudansudansu [Dansu, dansu, dansu]",Haruki Murakami,1988,393.0,"Alternate cover edition .
High-class call girls billed to Mastercard. A psychic 13-year-old dropout with a passion for Talking Heads. A hunky matinee idol doomed to play dentists and teachers. A one-armed beach-combing poet, an uptight hotel clerk and one very bemused narrator caught in the web of advanced capitalist mayhem. Combine this offbeat cast of characters with Murakami's idiosyncratic prose and out comes Dance Dance Dance.","fiction, fantasy, paranormal, mystery, thriller, crime, romance",https://images.gr-assets.com/books/1443689019m/17800.jpg,84444,2641,16227,21658,10059,1780,341,50065,4.0,"849266, 1080207, 58337"
497654,038070613X,9780380706136.0,Taliesin. Book I of the Pendragon Cycle,Stephen R. Lawhead,1987,496.0,"It was a time of legend, when the last shadows of the mighty Roman conqueror faded from the captured Isle of Britain. While across a vast sea, bloody war shattered a peace that had flourished for two thousand years in the doomed kingdom of Atlantis.
Taliesinis the remarkable adventure of Charis, the Atlantean princess who escaped the terrible devastation of her homeland, and of the fabled seer and druid prince Taliesin, singer at the dawn of the age. It is the story of an incomparable love that joined two worlds amid the fires of chaos, and spawned the miracles of Merlin...and Arthur the king.","fiction, history, historical fiction, biography, fantasy, paranormal, romance, young-adult",https://images.gr-assets.com/books/1170843303m/73906.jpg,26365,529,4768,5074,2943,730,209,13724,4.0,679298
31538,752858491,9780752858494.0,The Bourne Ultimatum,Robert Ludlum,1990,725.0,"The world's two deadliest spies in the ultimate showdown. At a small-town carnival two men, each mysteriously summoned by telegram, witness a bizarre killing. The telegrams are signed Jason Bourne. Only they know Bourne's true identity and understand the telegram is really a message from Bourne's mortal enemy, Carlos, known also as the Jackal, the world's deadliest and most elusive terrorist. And furthermore, they know that the Jackal wants: a final confrontation with Bourne.Now David Webb, professor of Oriental studies, husband, and father, must do what he hoped he would never have to do again--assume the terrible identity of Jason Bourne. His plan is simple: to infiltrate the politically and economically Medusan group and use himself as bait to lure the cunning Jackal into a deadly trap--a trap from which only one of them will escape.","fiction, mystery, thriller, crime",https://images.gr-assets.com/books/1408928937m/31259.jpg,74371,820,18191,19888,10380,2040,521,51020,4.0,2695313
1024288,99578514,9780099578512.0,Midnight's Children,Salman Rushdie,1981,647.0,"Alternate covers for this ISBN can be found 
Born at the stroke of midnight, at the precise moment of India's independence, Saleem Sinai is destined from birth to be special. For he is one of 1,001 children born in the midnight hour, children who all have special gifts, children with whom Saleem is telepathically linked.
But there has been a terrible mix up at birth, and Saleem's life takes some unexpected twists and turns. As he grows up amidst a whirlwind of triumphs and disasters, Saleem must learn the ominous consequences of his gift, for the course of his life is inseparably linked to that of his motherland, and his every act is mirrored and magnified in the events that shape the newborn nation of India. It is a great gift, and a terrible burden.","fiction, history, historical fiction, biography, fantasy, paranormal",https://images.gr-assets.com/books/1371063511m/14836.jpg,206984,5044,33568,28795,15621,5521,2577,86082,4.0,"2246190, 1651078"
1045067,743477154,9780743477154.0,Post-Mortem,Patricia Cornwell,1990,342.0,"Under cover of night in Richmond, Virginia, a human monster strikes, leaving a gruesome trail of stranglings that has paralyzed the city. Medical examiner Kay Scarpetta suspects the worst: a deliberate campaign by a brilliant serial killer whose signature offers precious few clues. With an unerring eye, she calls on the latest advances in forensic research to unmask the madman. But this investigation will test Kay like no other, because it's being sabotaged from within--and someone wants her dead.","mystery, thriller, crime, fiction",https://images.gr-assets.com/books/1341835831m/6534.jpg,249315,2300,61324,67106,37928,6759,2848,175965,4.0,"2692184, 3236458"
3101571,380757478,9780380757473.0,Fires of winter,Johanna Lindsey,1980,362.0,"NEVER A VIKING'S CAPTIVE
Lovely and dauntless, abducted by invaders from across an icy sea, Lady Brenna vowed vengeance -- swearing no Viking brute would be her master...no barbarian would enslave her noble Celtic heart.
FOREVER A VIKING'S LOVE
Yet Garrick Haardrad, the proud and powerful son of a ruthless Viking chieftan, claims her with a primitive abandon that leaves her breathless, igniting fires of passion that blaze through the cold Nordic nights and forge the unbreakable bonds of a fiery, eternal love.","history, historical fiction, biography, romance, fiction",https://images.gr-assets.com/books/1257220035m/891814.jpg,18297,425,4822,3748,2455,613,268,11906,4.0,414576
2977727,140120831,9780140120837.0,Das Parfum. Die Geschichte eines Morders,Patrick Suskind,1985,263.0,"An acclaimed bestseller and international sensation, Patrick Suskind's classic novel provokes a terrifying examination of what happens when one man's indulgence in his greatest passion -- his sense of smell -- leads to murder.
In the slums of eighteenth-century France, the infant Jean-Baptiste Grenouille is born with one sublime gift -- an absolute sense of smell. As a boy, he lives to decipher the odors of Paris, and apprentices himself to a prominent perfumer who teaches him the ancient art of mixing precious oils and herbs. But Grenouille's genius is such that he is not satisfied to stop there, and he becomes obsessed with capturing the smells of objects such as brass doorknobs and fresh-cut wood. Then one day he catches a hint of a scent that will drive him on an ever-more-terrifying quest to create the ""ultimate perfume"" -- the scent of a beautiful young virgin. Told with dazzling narrative brillance, Perfume is a hauntingly powerful tale of murder and sensual depravity.
Translated from the German by John E. Woods.","fiction, history, historical fiction, biography, mystery, thriller, crime, fantasy, paranormal",https://images.gr-assets.com/books/1409112276m/343.jpg,371891,10397,86953,81305,42986,13198,5823,230265,4.0,57612
3354340,812580370,9780812580372.0,"The Tomb (Adversary Cycle, #2; Repairman Jack, #1)",F. Paul Wilson,1984,426.0,"Much to the chagrin of his girlfriend, Gia, Repairman Jack doesn t deal with appliances he fixes situations for people, situations that too often land him in deadly danger. His latest fix is nding a stolen necklace which, unknown to him, is more than a simple piece of jewelry. Some might say it s cursed, other might call it blessed. The quest leads Jack to a rusty freighter on Manhattan s West Side docks. What he finds in its hold threatens his sanity and the city around him. But worst of all, it threatens Gia s daughter Vicky, the last surviving member of a bloodline marked for extinction. F. Paul Wilson is a great storyteller and a thoughtful one. David Morrell""","mystery, thriller, crime, fiction, fantasy, paranormal, history, historical fiction, biography",https://images.gr-assets.com/books/1312232106m/219418.jpg,10551,495,2278,2600,1288,255,56,6477,4.0,"13344068, 14261707"
2902933,671416162,9780671416164.0,The Claw of the Conciliator,Gene Wolfe,1981,303.0,"Severian is in possession of a gem considered to be ""The Claw of the Conciliator"", a powerful relic of the Master of Power, a legendary figure of mythic proportions. Armed with his sword, Terminus Est, and the Claw, Severian continues his journey to Thrax, the city of his exile. Bizarre apes, strange cannibalistic rituals, and the foreigner named Jonas all lie in his future.","fantasy, paranormal, fiction",https://images.gr-assets.com/books/1332036282m/463376.jpg,11943,283,3209,2669,1672,551,203,8304,4.0,"2160570, 2006203"
1121945,60298855,9780060298852.0,Fire and Hemlock,Diana Wynne Jones,1985,420.0,"Polly has two sets of memories...
One is normal: school, home, friends. The other, stranger memories begin nine years ago, when she was ten and gate-crashed an odd funeral in the mansion near her grandmother's house. Polly's just beginning to recall the sometimes marvelous, sometimes frightening adventures she embarked on with Tom Lynn after that. And then she did something terrible, and everything changed.
But what did she do? Why can't she remember? Polly mustuncover the secret, or her true love -- and perhaps Polly herself -- will be lost.","fantasy, paranormal, young-adult, fiction, romance, children, mystery, thriller, crime",https://images.gr-assets.com/books/1364170135m/367158.jpg,14897,615,2952,2508,1717,512,165,7854,4.0,"49879, 2210482, 505, 1105644"
